"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6369295","OXXO SUC 50QIM PLAZA LAS QUINTASMTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Licenciado Manuel Ordóñez","AVENIDA","Mar Rojo","AVENIDA","Osvaldo Rodríguez","AVENIDA","Mar Arábigo","620",,,,"0",,"COLONIA","AURORA",,,,"66378","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","055A","037",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67415525","-100.45290908","2010-07"
"6364407","OXXO SUC 50QJE PARAJE SAN JOSE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","CALLE DEL RÍO","CALLE","SALADO","CALLE","AVES","CALLE","PILÓN","211",,,,,,"PARAJE","SAN JOSE",,,,"66005","19","NUEVO LEÓN   ","018","García","0105","Parque Industrial Ciudad Mitras","0620","052",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.79950745","-100.42911654","2011-03"
"6705757","OXXO SUC 50QJH CASCO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","JOSÉ MARÍA MORELOS","CALLE","PORFIRIO DÍAZ","CALLE","15 DE MAYO","CALLE","MATAMOROS","0","SN",,,,,"COLONIA","CENTRO PESQUERÍA",,,,"66650","19","NUEVO LEÓN   ","041","Pesquería","0001","Pesquería","007A","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.7831825","-100.05391016","2016-01"
"6367092","OXXO SUC 50QLP MEZQUITAL STAROSAMTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","MEZQUITAL SANTA ROSA","AVENIDA","CONCORDIA","CALLE","NINGUNO","CALLE","NINGUNO","4950",,,,,,"COLONIA","MEZQUITAL",,,,"66630","19","NUEVO LEÓN   ","006","Apodaca","0402","Radica","062A","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.77610254","-100.22040927","2011-03"
"6367742","OXXO SUC 50QMY ZAVALA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","PADRE MIER","CALLE","MATAMOROS","CALLE","VENUSTIANO CARRANZA","CALLE","MARTIN DE ZAVALA","69012",,,,,,"COLONIA","CENTRO",,,,"64720","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1722","036",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67139736","-100.33183894","2014-12"
"6367075","OXXO SUC 50QNQ LIBRADO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Vicente Guerrero","OTRO (ESPECIFIQUE)","Ninguno","OTRO (ESPECIFIQUE)","Sin Referencia","OTRO (ESPECIFIQUE)","Las Huertas","168",,,,"0",,"COLONIA","SANTA CATARINA CENTRO",,,,"66350","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0210","041",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67633783","-100.46081132","2011-03"
"6370630","OXXO SUC 50QOK PREPA 12 MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Camino a Hacienda Chihuahua","OTRO (ESPECIFIQUE)","Edelmiro González García","OTRO (ESPECIFIQUE)","José María Paras","OTRO (ESPECIFIQUE)","Juan Ignacio Ramón","730",,,,"0",,"COLONIA","CADEREYTA JIMENEZ",,,,"67484","19","NUEVO LEÓN   ","009","Cadereyta Jiménez","0001","Cadereyta Jiménez","066A","039",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.57538284","-99.98964683","2010-07"
"6367471","OXXO SUC 50QPR PALERMO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","RIO SENEGAL","CALLE","CERRO PALERMO","CALLE","CERRO CASTILLO","VIADUCTO","NINGUNO","503",,,,,,"COLONIA","VILLAS DE ALCALA",,,,"65580","19","NUEVO LEÓN   ","012","Ciénega de Flores","0211","Real del Sol","0345","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.92338578","-100.18085387","2014-12"
"6847448","OXXO SUC 50QPS OXXO OLIVO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","DEL ALAMO","CALLE","BONSAI","CALLE","ACEVO","CALLE","ARIS","301",,,,,,"COLONIA","VALLE DEL ROBLE",,,,"67456","19","NUEVO LEÓN   ","009","Cadereyta Jiménez","0572","Valle del Roble","0049","043",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.60184916","-100.07765815","2018-03"
"6367460","OXXO SUC 50QPT SABINAS CENTRO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","NIÑOS HÉROES","CALLE","DOCTOR GONZÁLEZ","CALLE","NEZAHUALCÓYOTL","CALLE","HIDALGO","438",,,,,,"COLONIA","SABINAS HIDALGO CENTRO",,,,"65200","19","NUEVO LEÓN   ","044","Sabinas Hidalgo","0001","Ciudad Sabinas Hidalgo","0599","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","26.50116198","-100.18944859","2010-07"
"6365247","OXXO SUC 50QQQ MONTES BERNESSES MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","MONTES BERNESES","AVENIDA","HÉROES DE MÉXICO","CALLE","NIÑOS HÉROES","CALLE","5 DE MAYO","0","SN",,,,,"RESIDENCIAL","SAN NICOLAS",,,,"66414","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","0856","042",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.75738309","-100.26547238","2010-07"
"6370731","OXXO SUC 50QTE 15 DE MAYO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","VENUSTIANO CARRANZA","AVENIDA","15 DE MAYO","AVENIDA","CHOLULA","AVENIDA","MANUEL GUTIERREZ","480",,,,,,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1652","037",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67414363","-100.33278498","2010-07"
"6369603","OXXO SUC 50QTI PLAZA LAGRANGE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CAMINO AL MEZQUITAL","CALLE","ENRIQUE RECIO","PRIVADA","MEZQUITAL LAGRANGE","CALLE","TORRES DE SANTO DOMINGO","301",,,,"2",,"COLONIA","TORRES DE SANTO DOMINGO","CENTRO Y PLAZA COMERCIAL","LAGRANGE","2","66489","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1017","037",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.73608776","-100.25407619","2010-07"
"6850900","OXXO SUC 50QW9 ZAPATA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","EMILIANO ZAPATA","CALLE","INSURGENTES","CALLE","SANTA FÁTIMA","CALLE","SANTA CLARA","100",,,,,,"COLONIA","JARDINES DE SANTA CLARA",,,,"67184","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1457","026",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67047326","-100.21164599","2018-11"
"6369558","OXXO SUC 50QWK COLIMA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","16 de Septiembre","CALLE","Tabasco","CALLE","Colima","CALLE","5 de Febrero","602",,,,"0",,"COLONIA","INDEPENDENCIA",,,,"64720","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1879","020",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66248728","-100.3213157","2010-07"
"6719490","OXXO SUC 50QYE PROLEON MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","PASEO DE LOS LEONES","AVENIDA","HACIENDA DEL SOL","CALLE","NINGUNO","CALLE","VILLA SEGOVIA","193",,,,,,"COLONIA","HEROES DE CAPELLANIA",,,,"66003","19","NUEVO LEÓN   ","018","García","0001","García","1347","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.7908638","-100.55684225","2016-01"
"6366758","OXXO SUC 50QZY SANTA MARGARITA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","UBALDO TREVINO","CALLE","CUAUHTEMOC","CALLE","NINGUNO","CALLE","NINGUNO","1632",,,,,,"COLONIA","SANTA MARGARITA",,,,"67140","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1438","017",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66910193","-100.26673954","2010-07"
"6848254","OXXO SUC 50R3A ESCOBEROS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","José Miguel González","CALLE","Álamo","CALLE","Escoberos","CALLE","Ninguno","919",,,,"0",,"COLONIA","ALBEROS",,,,"67484","19","NUEVO LEÓN   ","009","Cadereyta Jiménez","0001","Cadereyta Jiménez","0674","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.57144584","-99.9855851","2018-03"
"6846894","OXXO SUC 50R4U CENTRAL PLAZA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","MATAMOROS PONIENTE","CALLE","GARIBALDI","CALLE","CUAUHTEMOC","CALLE",,"215",,,,,,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1686","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.6701502","-100.3174656","2018-03"
"6847453","OXXO SUC 50R77 DEGOLLADO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","DEGOLLADO","CALLE","15 DE MAYO","CALLE","5 DE MAYO","CALLE",,"480",,,,,,"COLONIA","MARIA LUISA",,,,"64040","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1652","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67481895","-100.33680199","2018-03"
"6851011","OXXO SUC 50R8A ARISTA II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","CARLOS SALAZAR","CALLE","MARIANO ARISTA","CALLE","MANUEL DOBLADO","CALLE","JOSÉ MARÍA ARTEAGA","925",,,,,,"COLONIA","MONTERREY CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1525","009",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68149132","-100.30574868","2018-11"
"6365871","OXXO SUC 50RAL CENTRAL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CENTRAL","AVENIDA","UNIVERSIDAD","AVENIDA","NINGUNO","AVENIDA","NINGUNO","918",,,,,,"COLONIA","CHAPULTEPEC",,,,"66450","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1642","021",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.74173125","-100.29969211","2010-07"
"6370717","OXXO SUC 50RAO ALVARO OBREGON MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","FÉLIX URESTI GÓMEZ","AVENIDA","Reforma","AVENIDA","Félix Uresti Gómez","AVENIDA","Joaquín Garza Leal","3785",,,,"0",,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1563","026",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68234139","-100.29721443","2010-07"
"6367575","OXXO SUC 50RBC JARDINES MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","PABLO A DE LA GARZA","CALLE","MAGNOLIA","CALLE","FRESNO","CALLE","VIA TAMPICO","2377",,,,,,"COLONIA","JARDINES MODERNA",,,,"64536","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","107A","034",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.69510827","-100.28727485","2010-07"
"6370710","OXXO SUC 50RBJ DEL ROBLE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Licenciado Benito Juárez","AVENIDA","15 de Mayo","AVENIDA","Juan Ignacio Ramón","AVENIDA","Vicente Guerrero","110",,,,"0",,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1690","036",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.6719854","-100.31489218","2010-07"
"6364988","OXXO SUC 50RCC CADEREYTA II MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Mutualismo","CALLE","Miguel Hidalgo","CALLE","Loreley","CALLE","5 de Mayo","107",,,,"0",,"COLONIA","CADEREYTA DE JIMENEZ CENTRO",,,,"67480","19","NUEVO LEÓN   ","009","Cadereyta Jiménez","0001","Cadereyta Jiménez","0439","028",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.59045722","-100.00033189","2010-07"
"6365168","OXXO SUC 50RCM CAMINO REAL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","BENITO JUAREZ","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","3400",,,,,,"COLONIA","GUADALUPE CHAVEZ",,,,"67180","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0590","025",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.6757947","-100.22204952","2010-07"
"6369256","OXXO SUC 50RCO MALLORCA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","REPÚBLICA MEXICANA","CALLE","PALMA DE MAYORCA","CALLE","26","CALLE","RÍO NAZAS","100",,,,,,"COLONIA","RIVERAS DE LAS PUENTES",,,,"66465","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1549","035",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.73686402","-100.28644052","2010-07"
"6370552","OXXO SUC 50RCS ROBERTO GZASADA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","GOMEZ MORIN","AVENIDA","ROBERTO G SADA","AVENIDA","CARRIZALEJO","AVENIDA","NINGUNO","100",,,,,,"COLONIA","JERONIMO SILLER",,,,"66250","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","051A","019",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.63501431","-100.36357866","2010-07"
"6851561","OXXO SUC 50RD8 ORQUIDEAS SC MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","PASEO DE LAS ROSAS","AVENIDA","PASEO DE LAS ORQUÍDEAS","CALLE","PASEO DE LAS MARGARITAS","CALLE","SIERRA MADRE","500",,,,,,"COLONIA","PRADOS DE SANTA CATARINA",,,,"66359","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1045","035",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68055004","-100.49308129","2018-11"
"6371204","OXXO SUC 50RDS RINCON DELASIERRAMTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","MEXICO","AVENIDA","ELOY CAVAZOS","AVENIDA","RANCHO DEL CHARCO","AVENIDA","NINGUNO","7840",,,,,,"COLONIA","RINCON DE LA SIERRA",,,,"67190","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","171A","007",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.64912551","-100.18889965","2010-07"
"6369296","OXXO SUC 50RED PLAZA MADERO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Cuauhtémoc","AVENIDA","Reforma","AVENIDA","Francisco I. Madero","AVENIDA","Calderón","1029",,,,"0",,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1281","025",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68469237","-100.31696176","2010-07"
"6364592","OXXO SUC 50RET EL PRINCIPAL MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","NACIONAL MONTERREY CIUDAD VICTORIA","CALLE","5 DE MAYO","CALLE","JOSE ALANIS","CALLE","MELCHOR OCAMPO","0","SN",,,,,"COLONIA","CONGREGACION CALLES",,,,"67608","19","NUEVO LEÓN   ","038","Montemorelos","0041","Congregación Calles","0040","038",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.22285231","-99.93352748","2014-12"
"6366519","OXXO SUC 50REV REVOLUCION MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","REVOLUCION","AVENIDA","ALFA","AVENIDA","ITALIA","AVENIDA","NINGUNO","384",,,,,,"COLONIA","CONTRY TESORO",,,,"64850","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2114","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.64543263","-100.27494184","2010-07"
"6370678","OXXO SUC 50RFE SAN RAFAEL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","General Lázaro Cárdenas","AVENIDA","San Rafael","AVENIDA","Santa Catalina","AVENIDA","Miguel Alemán","96",,,,"0",,"COLONIA","SAN RAFAEL",,,,"67110","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","132A","007",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.69526486","-100.23055578","2010-07"
"6367727","OXXO SUC 50RFG INGLATERRA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","REAL SAN PEDRO","CALLE","INGLATERRA","VIADUCTO","NINGUNO","VIADUCTO","NINGUNO","1450",,,,,,"COLONIA","REAL DE SAN PEDRO",,,,"65786","19","NUEVO LEÓN   ","025","General Zuazua","0294","Hacienda San Pedro","0485","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.91330591","-100.16739882","2014-12"
"6365158","OXXO SUC 50RFS RANGEL FRIAS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Adolfo Ruíz Cortines","CALLE","ESQUINA RUIZ CORTINEZ","CALLE","Nueva Zelanda","CALLE","Nueva York","4112",,,,"0",,"COLONIA","VALLE VERDE 3ER SECTOR",,,,"64339","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4676","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.71398525","-100.36234337","2010-07"
"6369300","OXXO SUC 50RFW REFORMA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","General Ignacio Zaragoza","OTRO (ESPECIFIQUE)","Doctor Eleuterio González","OTRO (ESPECIFIQUE)","Reforma","OTRO (ESPECIFIQUE)","José María Morelos y Pavón","0","A",,,"0",,"COLONIA","APODACA CENTRO",,,,"66600","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0070","028",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.78412592","-100.19073978","2010-07"
"6369220","OXXO SUC 50RFX METRO REFORMA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Cuauhtémoc","AVENIDA","Reforma","AVENIDA","Francisco I. Madero","AVENIDA","José María Pino Suárez","0",,,,"0",,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1243","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68519805","-100.31716233","2010-07"
"6367066","OXXO SUC 50RGP VALLE DE GUADALAJARA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","VALLE DE GUADALAJARA","AVENIDA","ADOLFO RUÍZ CORTINES","CALLE","NINGUNO","CALLE","LASSO","335",,,,,,"FRACCIONAMIENTO","LOMAS DE SAN MIGUEL",,,,"67113","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","278A","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.70113281","-100.16391457","2011-03"
"6373658","OXXO SUC 50RHT RIFLEROS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","RIFLEROS DE NUEVO LEON","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","43",,,,,,"COLONIA","MIRADOR RESIDENCIAL",,,,"64910","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2256","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.6242826","-100.29493618","2010-07"
"6373573","OXXO SUC 50RHU HIDALGO MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","MIGUEL HIDALGO Y COSTILLA","CALLE","GENERAL JERÓNIMO TREVIÑO","CALLE","AQUILES SERDÁN","CALLE","FRANCISCO I. MADERO","0","SN",,,,,"COLONIA","CENTRO",,,,"67700","19","NUEVO LEÓN   ","031","Juárez","0001","Ciudad Benito Juárez","0124","017",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.65051079","-100.1011258","2014-12"
"6364758","OXXO SUC 50RIH CSC CATARINA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","Monterrey-Saltillo","CARRETERA","Las Huertas","CARRETERA","Callejón del Mármol","CARRETERA","Las Huertas","1216",,,,"0",,"COLONIA","EL MOLINO",,,,"66359","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","016A","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.6839479","-100.45981426","2010-07"
"6371863","OXXO SUC 50RIN ORINOCO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Río Orinoco","CALLE","San Isidro","CALLE","NINGUNO","CALLE","NINGUNO","0",,,,"0",,"COLONIA","SAN ISIDRO I",,,,"66646","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1613","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.75705788","-100.15308561","2014-12"
"6366516","OXXO SUC 50RIO VILLA DEL RIO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","PROLONGACION","ALFONSO REYES","PROLONGACION","RIO DE LA SILLA","PROLONGACION","RIO SALINAS","PROLONGACION","NINGUNO","452",,,,,,"COLONIA","VILLAS DEL RIO",,,,"64850","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2203","015",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.63950962","-100.27024822","2010-07"
"6370719","OXXO SUC 50RJA LA RIOJA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","La Rioja","CARRETERA","Nacional","CARRETERA","Ninguno","CARRETERA","Ninguno","5000",,,,"0",,"COLONIA","PEDRO LOZANO",,,,"64400","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2985","049",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.57915591","-100.24849829","2010-07"
"6791322","OXXO SUC 50RJH VILLA SAN ANTONIOMTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","ADOLFO RUÍZ CORTINES","CALLE","EL FORTÍN","AVENIDA","CAMINO DE SAN PEDRO","CALLE","SAN ANTONIO","1001",,,,,,"COLONIA","VILLA DE SAN ANTONIO",,,,"67110","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1300","030",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.70502214","-100.20983047","2017-03"
"6364384","OXXO SUC 50RJW REAL DEL SOL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","OCÉANO","CALLE","MISION","CALLE","PUERTO","CALLE","PARQUE","502",,,,,,"COLONIA","REAL DEL SOL",,,,"65555","19","NUEVO LEÓN   ","012","Ciénega de Flores","0211","Real del Sol","0275","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.92960962","-100.18318508","2014-12"
